,user id,tweets content,created on,clean_tweet,sentiment_classification,textblob_analysis,vader_analysis,logreg_analysis,svm_analysis,ensemble_predict
9703,WSJ,"James Clyburn, the third-ranking House Democrat and a leading African-American member of Congress, invoked his late wife and his constituents during an emotional endorsement ceremony for Joe Biden https://t.co/97uyTF0kfk",3/1/2020 3:15,james clyburn third ranking house democrat leading african american member congress invoke late wife constituent emotional endorsement ceremony joe biden,,-1,1,0.0,0.0,0.0
9704,WSJ,"Watch live: U.S. imposes new travel restrictions on Iran, includes anyone who visited in last 14 days https://t.co/beAggS5Gh9",3/1/2020 3:11,watch live u impose new travel restriction iran include anyone visit last day,,1,-1,0.0,0.0,0.0
9705,WSJ,Malaysiaâs palace named political veteran Muhyiddin Yassin as the next prime minister after a week of political chaos that began with the countryâs leaderâs abrupt resignation on Monday https://t.co/SKcgzNvNrI,3/1/2020 3:00,malaysia palace name political veteran muhyiddin yassin next prime minister week political chaos begin country leader abrupt resignation monday,,-1,-1,0.0,0.0,0.0
9706,WSJ,"When a U.S. undergraduate studying in Beijing traveled to the Chinese countryside to meet his girlfriendâs family, life was calm. But then the coronavirus triggered a village lockdown. https://t.co/lecZkIzp0z",3/1/2020 2:45,u undergraduate study beijing travel chinese countryside meet girlfriend family life calm coronavirus trigger village lockdown,,1,1,0.0,0.0,0.0
9707,WSJ,"Here's a guide to the South Carolina race on Saturday, the Journalâs planned coverage and when to expect results https://t.co/96tFSIaoph",3/1/2020 2:35,guide south carolina race saturday journal plan coverage expect result,,0,0,0.0,0.0,0.0
9708,WSJ,Hundreds of homeowners have complained about mortgage forbearance programs sometimes do serious damage to their credit scores https://t.co/3mZ4R0S0W2,3/1/2020 2:30,hundred homeowner complain mortgage forbearance program sometimes serious damage credit score,,-1,-1,0.0,0.0,0.0
9709,WSJ,Breaking: Washington state reports the first U.S. death from coronavirus https://t.co/cDvmZtQSOo,3/1/2020 2:18,break washington state report first u death coronavirus,,1,-1,-1.0,-1.0,-1.0
9710,WSJ,"âHeâs a great mayor and heâs a great friend of mine,â Donald Trump said of Michael Bloomberg in 2010. A decade later, the pretense is gone. https://t.co/Ge6Ov0YV2O",3/1/2020 2:00,great mayor great friend mine donald trump say michael bloomberg decade later pretense go,,1,1,0.0,0.0,0.0
9711,WSJ,A research team discovered a 3.8 million-year-old cranium in Ethiopia. The fossilized bones date from the earliest moments of human evolution. #WSJWhatsNow https://t.co/njklNE5b0O,3/1/2020 1:45,research team discover million year old cranium ethiopia fossilized bone date early moment human evolution wsjwhatsnow,,1,0,0.0,0.0,0.0
9712,WSJ,"Voters on Saturday head to the polls in South Carolina, the final early-state Democratic contest and key to the hopes of former Vice President Biden https://t.co/wVjB3fy0Hq",3/1/2020 1:30,voter saturday head poll south carolina final early state democratic contest key hope former vice president biden,,1,1,0.0,0.0,0.0
9713,WSJ,"In the U.S., health officials in California, Oregon and Washington reported three new cases of coronavirus with no travel history to China https://t.co/MpIzV9aWzM",3/1/2020 1:15,u health official california oregon washington report three new case coronavirus travel history china,,1,0,-1.0,-1.0,-1.0
9714,WSJ,"More than 23 million immigrants will be eligible to vote in the 2020 election, making up a historically high 10% of the electorate, according to a new report by the Pew Research Center https://t.co/4XbMXboVzE",3/1/2020 1:00,million immigrant eligible vote election make historically high electorate accord new report pew research center,,1,0,0.0,0.0,0.0
9715,WSJ,Thousands of protesters rallied in Moscow against what they say is Russian leader Vladimir Putinâs plan to stay in power https://t.co/LpS11kmppO,3/1/2020 0:45,thousand protester rally moscow say russian leader vladimir putin plan stay power,,0,0,0.0,0.0,0.0
9716,WSJ,"Austin, Texas, and Nashville, Tenn., had the hottest job markets in 2019 https://t.co/fhhHphwKd6",3/1/2020 0:30,austin texas nashville tenn hot job market,,1,0,0.0,0.0,0.0
9717,WSJ,"The FDA will allow some labs to begin immediate coronavirus exams, in a rapid expansion of U.S. testing capability https://t.co/nmFh7gLQCo",3/1/2020 0:09,fda allow lab begin immediate coronavirus exams rapid expansion u test capability,,0,1,0.0,0.0,0.0
9718,WSJ,"As opinions across one county suggest, there may be vulnerabilities for the former vice president in the first Democratic presidential primary with significant numbers of black voters https://t.co/d896b3tfDp",3/1/2020 0:00,opinion across one county suggest may vulnerability former vice president first democratic presidential primary significant number black voter,,1,1,0.0,0.0,0.0
9719,WSJ,"From @WSJopinion: No matter what Democrats say, the U.S. cares for the poor and retains a highly progressive tax system, write Phil Gramm and John F. Early https://t.co/m461TSdCW7",2/29/2020 11:30,wsjopinion matter democrats say u care poor retain highly progressive tax system write phil gramm john f early,,-1,1,0.0,0.0,0.0
9720,WSJ,Should I avoid flying? A Q&A for travelers worried about coronavirus https://t.co/yo2NLrgIMb,2/29/2020 11:15,avoid fly q traveler worry coronavirus,,1,-1,0.0,0.0,0.0
9721,WSJ,âHe hasnât done as much as I thought he should.â One of Joe Bidenâs most prominent black supporters says Biden has made some mistakes. https://t.co/CK2nPMCrvc,2/29/2020 11:00,much think one joe biden prominent black supporter say biden make mistake,,1,1,0.0,0.0,0.0
9722,WSJ,Makers of some âsymptom checkerâ chatbots and similar health services are struggling to update their productsâ algorithms to respond to the coronavirus epidemic https://t.co/VWlR30abp8,2/29/2020 10:45,maker symptom checker chatbots similar health service struggle update product algorithms respond coronavirus epidemic,,0,-1,-1.0,-1.0,-1.0
9723,WSJ,"Tradition holds that women propose marriage only on leap days, but queens have never been afraid to take the initiative https://t.co/RzudeOSum9",2/29/2020 10:30,tradition hold woman propose marriage leap day queen never afraid take initiative,,1,0,0.0,0.0,0.0
9724,WSJ,"With some overseas cities shut down and companies in the U.S. urging those returning from high-risk areas to stay away from the office, workers world-wide are hunkering down for what might be a new normal: working remotely https://t.co/ScHlLkdEzp",2/29/2020 10:00,overseas city shut company u urge return high risk area stay away office worker world wide hunker might new normal work remotely,,1,-1,0.0,0.0,0.0
9725,WSJ,"The U.S. and the Taliban signed a deal that would reduce U.S. forces in Afghanistan, but talks between the Taliban and the Afghan government point to challenges ahead https://t.co/g6yM6F4TPU",2/29/2020 9:40,u taliban sign deal would reduce u force afghanistan talk taliban afghan government point challenge ahead,,0,1,0.0,0.0,0.0
9726,WSJ,Staying in to do your taxes this weekend? Checkout WSJ's 2020 Tax Guide to learn about recent changes to the law and what they mean for you https://t.co/6v9GSXdBl5,2/29/2020 9:30,stay tax weekend checkout wsjs tax guide learn recent change law mean,,-1,0,0.0,0.0,0.0
9727,WSJ,"South Korea reported more than 800 new coronavirus cases on Saturday, the most of any country caught up in the epidemic https://t.co/aQQzCvwwCH",2/29/2020 9:00,south korea report new coronavirus case saturday country catch epidemic,,1,0,-1.0,-1.0,-1.0
9728,WSJ,The U.S. and the Taliban will sign a deal expected to lead to a significant reduction of U.S. forces in Afghanistan. But more challenging talks between the Taliban and the fractured Afghan government could undermine the agreement  https://t.co/8vDtj28Kvl,2/29/2020 8:45,u taliban sign deal expect lead significant reduction u force afghanistan challenging talk taliban fracture afghan government could undermine agreement,,1,1,0.0,0.0,0.0
9729,WSJ,"From @WSJopinion: âThe best thing we could do is just get Mike Bloomberg in there,â Clint Eastwood tells @tunkuv https://t.co/YeLbOmMltW",2/29/2020 8:30,wsjopinion best thing could get mike bloomberg clint eastwood tell tunkuv,,1,1,0.0,0.0,0.0
9730,WSJ,The fate of Chinaâs economy is of crucial importance to a world with few solid drivers of growth https://t.co/Ce7oATTeLz,2/29/2020 8:15,fate china economy crucial importance world solid driver growth,,0,1,0.0,0.0,0.0
9731,WSJ,"If you were born on Feb. 29, 1996, today is your sixth birthday. That's just one of the oddities that result when natural cycles donât quite match up, writes @DrEugeniaCheng. https://t.co/QGP8I23Ae8",2/29/2020 8:00,bear feb today sixth birthday thats one oddity result natural cycle quite match writes dreugeniacheng,,1,1,0.0,0.0,0.0
9732,WSJ,A guide to the South Carolina contest on Saturday and the Journalâs planned coverage.  https://t.co/Orl24sNP2F,2/29/2020 7:45,guide south carolina contest saturday journal plan coverage,,0,0,0.0,0.0,0.0
9733,WSJ,"If you were born on Feb. 29, 1996, today is your sixth birthday. That's just one of the oddities that result when natural cycles donât quite match up, writes @DrEugeniaCheng. https://t.co/2lXUXWKjYM",2/29/2020 7:30,bear feb today sixth birthday thats one oddity result natural cycle quite match writes dreugeniacheng,,1,1,0.0,0.0,0.0
9734,WSJ,Hundreds of homeowners have complained about mortgage forbearance programs sometimes do serious damage to their credit scores https://t.co/agJRusIxQ8,2/29/2020 7:15,hundred homeowner complain mortgage forbearance program sometimes serious damage credit score,,-1,-1,0.0,0.0,0.0
9735,WSJ,"Review: Lauren Greenfieldâs portrait of Imelda Marcos is a picture of excess, both financial and political https://t.co/gtEbSRmfS4",2/29/2020 7:00,review lauren greenfield portrait imelda marcos picture excess financial political,,0,0,0.0,0.0,0.0
9736,WSJ,Take a look at the front page of today's Wall Street Journal https://t.co/KlbWyNLiat https://t.co/fXsWZQ2NKP,2/29/2020 6:30,take look front page today wall street journal,,0,0,0.0,0.0,0.0
9737,WSJ,"Ahead of his Paris Fashion Week show, Valentino's creative director Pierpaolo Piccioli reveals the rituals that fuel his creativity https://t.co/t7BZbicaWc",2/29/2020 6:00,ahead paris fashion week show valentinos creative director pierpaolo piccioli reveal ritual fuel creativity,,1,1,0.0,0.0,0.0
9738,WSJ,China said the number of people in the country who have recovered from the coronavirus now exceeds the number of those confirmed to still have it https://t.co/m9yW00mGlj,2/29/2020 5:30,china say number people country recover coronavirus exceed number confirm still,,0,1,-1.0,-1.0,-1.0
9739,WSJ,He made managing Disney for a decade and a half look easy. It was quitting that seemed hard. https://t.co/oTSXprIP1o,2/29/2020 5:00,make manage disney decade half look easy quit seem hard,,-1,1,0.0,0.0,0.0
9740,WSJ,"Fleeced investors sometimes get back money through the efforts of the SEC, but a case before the Supreme Court could make that harder https://t.co/qy4PvhQqgU",2/29/2020 4:30,fleeced investor sometimes get back money effort sec case supreme court could make harder,,-1,1,0.0,0.0,0.0
9741,WSJ,"From @WSJopinion: Joe Biden shouts his way through South Carolina as Tom Steyer challenges him for the African-American vote, writes Barton Swaim https://t.co/heybG1GYGy",2/29/2020 4:00,wsjopinion joe biden shout way south carolina tom steyer challenge african american vote write barton swaim,,0,1,0.0,0.0,0.0
9742,WSJ,Hong Kong is adjusting to coronavirus school closures with a city-wide crash course in online learning https://t.co/iUONIJ3ZbL,2/29/2020 3:30,hong kong adjust coronavirus school closure city wide crash course online learning,,-1,-1,0.0,0.0,0.0
9743,WSJ,"Singapore's government offers cash grants and public housing, but birthrates remain stubbornly low https://t.co/RwxUMgUakm",2/29/2020 3:00,singapore government offer cash grant public housing birthrates remain stubbornly low,,0,-1,0.0,0.0,0.0
9744,WSJ,"Uncounted deaths in illegal and small-scale mining add thousands to the industry death toll, by some estimates. Hereâs a look at why. https://t.co/YAqmzVYQC5",2/29/2020 2:30,uncounted death illegal small scale mining add thousand industry death toll estimate look,,-1,-1,-1.0,-1.0,-1.0
9745,WSJ,Chinese sports officials have attempted to keep their best athletesâ training on track amid the virus epidemic https://t.co/wFfIoxtub9,2/29/2020 2:00,chinese sport official attempt keep best athlete train track amid virus epidemic,,1,1,0.0,0.0,0.0
9746,WSJ,Here's an early look at the front page of The Wall Street Journal's weekend edition https://t.co/pNBAel4nUp https://t.co/bYVg97yG98,2/29/2020 1:30,early look front page wall street journal weekend edition,,1,0,0.0,0.0,0.0
9747,WSJ,"Heading into South Carolina and Super Tuesday, Democrats are wondering whether a Joe Biden rebound is here, or at least possible https://t.co/2Z9jSPocXR",2/29/2020 1:15,head south carolina super tuesday democrat wonder whether joe biden rebound least possible,,1,1,0.0,0.0,0.0
9748,WSJ,The coronavirus is sending ripples through every corner of the global economy. Here is a look at how the epidemic is impacting businesses. https://t.co/Mp4iqFUr4e,2/29/2020 1:06,coronavirus send ripple every corner global economy look epidemic impact business,,0,0,0.0,0.0,0.0
9749,WSJ,BlackRock fired a fund manager over a conflict of interest after his daughter got a screen role with a movie he financed https://t.co/Bc4nLomLqO,2/29/2020 0:45,blackrock fire fund manager conflict interest daughter get screen role movie finance,,0,-1,0.0,0.0,0.0
9750,WSJ,The House passed a bill that would expand current restrictions on flavored tobacco products to include a ban on menthol-flavored cigarettes and e-cigarettes despite some Democratic defections and strong GOP opposition https://t.co/aZLPzlicKl,2/29/2020 0:30,house pass bill would expand current restriction flavored tobacco product include ban menthol flavor cigarette e cigarette despite democratic defection strong gop opposition,,1,-1,0.0,0.0,0.0
9751,WSJ,What's your sofa personality? It might help you with this super-angsty buying decision https://t.co/a7Ien6M5BH,2/29/2020 0:15,whats sofa personality might help super angsty buy decision,,1,1,0.0,0.0,0.0
9752,WSJ,"Asian-Americans, the fastest-growing racial group in the U.S., have become a key Democratic constituency, but Trump is courting them, too https://t.co/NsISlg6htb",2/29/2020 0:00,asian americans fast grow racial group u become key democratic constituency trump court,,1,0,0.0,0.0,0.0
9753,WSJ,"From @WSJbooks: Is Facebook making the world a better place, as the company contends, or is it doing harm, by addicting us to manipulative clickbait and amplifying poisonous voices? As @StevenLevy explains in âFacebook: The Inside Story,â itâs complicated. https://t.co/b6EnpZUn2F",2/29/2020 11:45,wsjbooks facebook make world good place company contend harm addict u manipulative clickbait amplify poisonous voice stevenlevy explain facebook inside story complicate,,1,-1,0.0,0.0,0.0
